TrackingNumber,Common.Name,Population.Name,NMFSJeopardy,NMFSCriticalHabitat,AdMod,Jeopardy,CH_cons,Spp_cons,BiOp,RPA,WorkType,Comments,Population,ProposedSP,ProposedCH
FPR-2004-2676,Steelhead,Upper Columbia River DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,No Adverse Modification,No Jeopardy,No Adverse Modification,No Jeopardy,Y,NA,Agriculture - Pesticide,Pendimethalin http://www.nmfs.noaa.gov/pr/pdfs/consultations/pesticides_batch5opinion.pdf,,Not Likely to Adversely Affect,Not Likely to Adversely Affect
FPR-2004-2676,Steelhead,Puget Sound DPS,,,No CH,Jeopardy,No CH,Jeopardy,Y,Y,Agriculture - Pesticide,Pendimethalin http://www.nmfs.noaa.gov/pr/pdfs/consultations/pesticides_batch5opinion.pdf,,NA,NA
FPR-2004-2676,Steelhead,Upper Willamette River DPS,,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Pendimethalin http://www.nmfs.noaa.gov/pr/pdfs/consultations/pesticides_batch5opinion.pdf,,No Effect,No Effect
FPR-2004-2676,Steelhead,Middle Columbia River DPS,,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Pendimethalin http://www.nmfs.noaa.gov/pr/pdfs/consultations/pesticides_batch5opinion.pdf,,Not Likely to Adversely Affect,Not Likely to Adversely Affect
FPR-2004-2677,"Salmon, Chinook",California Coastal ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,"Salmon, Chinook",Central Valley spring-run ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,"Salmon, Chinook",Lower Columbia River ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,"Salmon, Chinook",Puget Sound ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,"Salmon, Chinook",Sacramento River winter-run ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,"Salmon, Chinook",Snake River spring/summer-run ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,"Salmon, Chinook",Upper Columbia River spring-run ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,"Salmon, Chinook",Upper Willamette River ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,"Salmon, coho",Central California Coast ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,"Salmon, coho",Lower Columbia River ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,"Salmon, coho",Oregon Coast ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,"Salmon, coho",Southern Oregon/Northern California Coast ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,Steelhead,California Central Valley DPS,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,Steelhead,Central California Coast DPS,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,Steelhead,South Central California Coast DPS,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,South Central California Coast DPS,,
FPR-2004-2677,Steelhead,Lower Columbia River DPS,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,Steelhead,Middle Columbia River DPS,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,Steelhead,Northern California DPS,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,Steelhead,Puget Sound DPS,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,Steelhead,Snake River Basin DPS,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,Steelhead,Southern California DPS,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,Steelhead,Upper Columbia River DPS,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2004-2677,Steelhead,Upper Willamette River DPS,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Agriculture - Pesticide,Diflubenzuron http://www.nmfs.noaa.gov/pr/consultation/opinions/pesticides_biop_7_1_7_2015.pdf,,,
FPR-2006-6647,"Salmon, Atlantic",Gulf of Maine DPS,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,NA,NA,NA,NA,Y,NA,Forestry - null,National fire retardant programmatic,,,
FPR-2006-6647,"Salmon, Chinook",California Coastal ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,,
FPR-2006-6647,"Salmon, Chinook",Central Valley spring-run ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,,
FPR-2006-6647,"Salmon, Chinook",Lower Columbia River ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,,
FPR-2006-6647,"Salmon, Chinook",Puget Sound ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,,
FPR-2006-6647,"Salmon, Chinook",Sacramento River winter-run ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,,
FPR-2006-6647,"Salmon, Chinook",Snake River fall-run ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,,
FPR-2006-6647,"Salmon, Chinook",Snake River spring/summer-run ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,,
FPR-2006-6647,"Salmon, Chinook",Upper Columbia River spring-run ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,,
FPR-2006-6647,"Salmon, Chinook",Upper Willamette River ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,,
FPR-2006-6647,"Salmon, chum",Columbia River ESU,,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,Likely to Adversely Affect,Likely to Adversely Affect
FPR-2006-6647,"Salmon, chum",Hood Canal summer-run ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,,
FPR-2006-6647,"Salmon, sockeye",Snake River ESU,,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,Likely to Adversely Affect,Likely to Adversely Affect
FPR-2006-6647,"Salmon, coho",Central California Coast ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,NA,NA,NA,NA,Y,NA,Forestry - null,National fire retardant programmatic,,,
FPR-2006-6647,"Salmon, coho",Lower Columbia River ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,No CH,Jeopardy,No CH,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,,
FPR-2006-6647,"Salmon, coho",Southern Oregon/Northern California Coast ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,,
FPR-2006-6647,Steelhead,California Central Valley DPS,,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,Likely to Adversely Affect,Likely to Adversely Affect
FPR-2006-6647,Steelhead,Lower Columbia River DPS,,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,Likely to Adversely Affect,Likely to Adversely Affect
FPR-2006-6647,Steelhead,Middle Columbia River DPS,,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,Likely to Adversely Affect,Likely to Adversely Affect
FPR-2006-6647,Steelhead,Northern California DPS,,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,Likely to Adversely Affect,Likely to Adversely Affect
FPR-2006-6647,Steelhead,Snake River Basin DPS,,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,Likely to Adversely Affect,Likely to Adversely Affect
FPR-2006-6647,Steelhead,South Central California Coast DPS,,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,South Central California Coast DPS,Likely to Adversely Affect,Likely to Adversely Affect
FPR-2006-6647,Steelhead,Southern California DPS,,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,Likely to Adversely Affect,Likely to Adversely Affect
FPR-2006-6647,Steelhead,Upper Columbia River DPS,,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,Likely to Adversely Affect,Likely to Adversely Affect
FPR-2006-6647,Steelhead,Upper Willamette River DPS,,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,Likely to Adversely Affect,Likely to Adversely Affect
FPR-2006-6647,Steelhead,Puget Sound DPS,,,No CH,Jeopardy,No CH,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,Likely to Adversely Affect,NA
FPR-2006-6647,"Sturgeon, shortnose",,,,No CH,Jeopardy,No CH,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,Likely to Adversely Affect,NA
FPR-2006-6647,"Sturgeon, green",Southern DPS,,,No CH,Jeopardy,No CH,Jeopardy,Y,Y,Forestry - null,National fire retardant programmatic,,Likely to Adversely Affect,NA
FPR-2008-4223,"Salmon, coho",Oregon Coast ESU,Jeopardy & Adverse Modification,Jeopardy & Adverse Modification,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Forestry - null,Reinitiation of national fire retardant fo rrecently listed OC coho salmon,,,
FPR-2010-5328,"Abalone, white",,Jeopardy & Adverse Modification,,No CH,Not Likely to Adversely Affect,No CH,No Jeopardy,Y,NA,Water Quality - Vector Control,,,,
FPR-2010-5328,Eulachon,Southern DPS,,,No CH,Jeopardy,No CH,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, Atlantic",Gulf of Maine DPS,Jeopardy & Adverse Modification,,NA,NA,NA,NA,Y,NA,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, Chinook",California Coastal ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, Chinook",Central Valley spring-run ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, Chinook",Lower Columbia River ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, Chinook",Puget Sound ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, Chinook",Sacramento River winter-run ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, Chinook",Snake River fall-run ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, Chinook",Snake River spring/summer-run ESU,,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, Chinook",Upper Columbia River spring-run ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, Chinook",Upper Willamette River ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, chum",Columbia River ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, chum",Hood Canal summer-run ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, coho",Central California Coast ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, coho",Lower Columbia River ESU,Jeopardy & Adverse Modification,,No CH,Jeopardy,No CH,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, coho",Oregon Coast ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, coho",Southern Oregon/Northern California Coast ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, sockeye",Ozette Lake ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Salmon, sockeye",Snake River ESU,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,"Sawfish, smalltooth",U.S. DPS,Jeopardy & Adverse Modification,,Not Likely to Adversely Affect,Not Likely to Adversely Affect,No Adverse Modification,No Jeopardy,Y,NA,Water Quality - Vector Control,,,,
FPR-2010-5328,"Sea lion, Steller",,Jeopardy & Adverse Modification,,Not Likely to Adversely Affect,Not Likely to Adversely Affect,No Adverse Modification,No Jeopardy,Y,NA,Water Quality - Vector Control,,,,
FPR-2010-5328,"Seagrass, Johnson's",,Jeopardy & Adverse Modification,,Not Likely to Adversely Affect,Not Likely to Adversely Affect,No Adverse Modification,No Jeopardy,Y,NA,Water Quality - Vector Control,,,,
FPR-2010-5328,"Seal, Guadalupe fur",,Jeopardy & Adverse Modification,,No CH,Not Likely to Adversely Affect,No CH,No Jeopardy,Y,NA,Water Quality - Vector Control,,,,
FPR-2010-5328,Steelhead,California Central Valley DPS,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,Steelhead,Central California Coast DPS,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,Steelhead,South Central California Coast DPS,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,South Central California Coast DPS,,
FPR-2010-5328,Steelhead,Lower Columbia River DPS,,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,Steelhead,Middle Columbia River DPS,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,Steelhead,Northern California DPS,Jeopardy & Adverse Modification,,Adverse Modification,Jeopardy,Adverse Modification,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
FPR-2010-5328,Steelhead,Puget Sound DPS,,,No CH,Jeopardy,No CH,Jeopardy,Y,Y,Water Quality - Vector Control,,,,
